,Anio,Idestado,Nomestado,Idciclo,Nomcicloproductivo,Idmodalidad,Nommodalidad,Idunidadmedida,Nomunidad,Idcultivo,Nomcultivo,Sembrada,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,Precio,Valorproduccion
147,1987,2,Baja California,3,Perennes,1,Riego,200201,Tonelada,7150000,Higo,17.0,17.0,0.0,51.0,3.0,300.0,15300.0
148,1987,2,Baja California,3,Perennes,1,Riego,200201,Tonelada,7390000,Limón,35.0,22.0,0.0,105.0,4.77,270.66,28419.0
149,1987,2,Baja California,3,Perennes,1,Riego,200201,Tonelada,7550000,Mandarina,2.0,2.0,0.0,30.0,15.0,232.3,6969.0
150,1987,2,Baja California,3,Perennes,1,Riego,200201,Tonelada,7580000,Manzana,53.0,23.0,0.0,27.0,1.17,497.19,13424.0
151,1987,2,Baja California,3,Perennes,1,Riego,200201,Tonelada,7690000,Membrillo,6.0,4.0,0.0,30.0,7.5,318.53,9556.0
152,1987,2,Baja California,3,Perennes,1,Riego,200201,Tonelada,7850000,Naranja,40.0,18.0,0.0,86.0,4.78,263.16,22632.0
153,1987,2,Baja California,3,Perennes,1,Riego,200201,Tonelada,7920000,Nopalitos,56.0,30.0,0.0,312.0,10.4,155.91,48645.0
154,1987,2,Baja California,3,Perennes,1,Riego,200201,Tonelada,7960000,Nuez,23.0,22.0,0.0,14.0,0.64,1191.0,16674.0
155,1987,2,Baja California,3,Perennes,1,Riego,200201,Tonelada,8230000,Pera,29.0,8.0,0.0,10.0,1.25,595.2,5952.0
156,1987,2,Baja California,3,Perennes,1,Riego,200201,Tonelada,8330000,Pistache,43.0,0.0,0.0,0.0,0.0,0.0,0.0
157,1987,2,Baja California,3,Perennes,1,Riego,200201,Tonelada,9130000,Uva,5933.0,5591.0,0.0,43352.0,7.75,195.14,8459902.0
158,1987,2,Baja California,3,Perennes,2,Temporal,200201,Tonelada,5000000,Aceituna,1321.0,1321.0,0.0,498.0,0.38,372.19,185350.0
159,1987,2,Baja California,3,Perennes,2,Temporal,200201,Tonelada,5180000,Algarrobo,60.0,0.0,0.0,0.0,0.0,0.0,0.0
160,1987,2,Baja California,3,Perennes,2,Temporal,200201,Tonelada,7920000,Nopalitos,29.0,0.0,0.0,0.0,0.0,0.0,0.0
161,1987,2,Baja California,3,Perennes,2,Temporal,200201,Tonelada,9130000,Uva,1074.0,1074.0,0.0,1054.0,0.98,148.14,156135.0
162,1987,3,Baja California Sur,1,Otoño-Invierno,1,Riego,200201,Tonelada,5070000,Ajo,12.0,10.0,2.0,66.0,6.6,748.48,49400.0
163,1987,3,Baja California Sur,1,Otoño-Invierno,1,Riego,200201,Tonelada,5190000,Algodón hueso,451.0,451.0,0.0,869.0,1.93,650.19,565015.0
164,1987,3,Baja California Sur,1,Otoño-Invierno,1,Riego,200201,Tonelada,5740000,Calabacita,106.0,68.0,38.0,772.0,11.35,255.58,197308.0
165,1987,3,Baja California Sur,1,Otoño-Invierno,1,Riego,200201,Tonelada,5760000,Calabaza,4.0,4.0,0.0,48.0,12.0,500.0,24000.0
166,1987,3,Baja California Sur,1,Otoño-Invierno,1,Riego,200201,Tonelada,5870000,Cártamo,700.0,676.0,24.0,740.0,1.09,223.01,165027.0
167,1987,3,Baja California Sur,1,Otoño-Invierno,1,Riego,200201,Tonelada,5940000,Cebolla,116.0,116.0,0.0,2309.0,19.91,203.43,469720.0
