,Anio,Idestado,Nomestado,Idciclo,Nomcicloproductivo,Idmodalidad,Nommodalidad,Idunidadmedida,Nomunidad,Idcultivo,Nomcultivo,Sembrada,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,Precio,Valorproduccion,Unnamed: 18
249,2001,3,Baja California Sur,1,Otoño-Invierno,1,Riego,200201,Tonelada,5760000,Calabaza,30.0,0.0,30.0,0.0,0.0,0.0,0.0,
250,2001,3,Baja California Sur,1,Otoño-Invierno,1,Riego,200201,Tonelada,5940000,Cebolla,37.5,36.5,1.0,749.0,20.52,2270.97,1700958.98,
251,2001,3,Baja California Sur,1,Otoño-Invierno,1,Riego,200201,Tonelada,6070000,Chícharo,34.0,34.0,0.0,192.33,5.66,8625.15,1658874.22,
252,2001,3,Baja California Sur,1,Otoño-Invierno,1,Riego,200201,Tonelada,6120000,Chile verde,1135.5,1088.0,47.5,22882.38,21.03,5734.79,131225653.12,
253,2001,3,Baja California Sur,1,Otoño-Invierno,1,Riego,200201,Tonelada,6170000,Chives,6.0,6.0,0.0,20.5,3.42,27073.17,555000.0,
254,2001,3,Baja California Sur,1,Otoño-Invierno,1,Riego,200201,Tonelada,6190000,Cilantro,3.0,3.0,0.0,2.56,0.85,10312.5,26400.0,
255,2001,3,Baja California Sur,1,Otoño-Invierno,1,Riego,200201,Tonelada,6310000,Col (repollo),5.0,4.0,1.0,39.0,9.75,2365.38,92250.0,
256,2001,3,Baja California Sur,1,Otoño-Invierno,1,Riego,200201,Tonelada,6600000,Ejote,31.0,31.0,0.0,116.77,3.77,8258.29,964320.0,
257,2001,3,Baja California Sur,1,Otoño-Invierno,1,Riego,200201,Tonelada,6620000,Eneldo,3.0,3.0,0.0,6.0,2.0,42000.0,252000.0,
258,2001,3,Baja California Sur,1,Otoño-Invierno,1,Riego,200201,Tonelada,6820000,Fresa,5.0,5.0,0.0,25.0,5.0,7000.0,175000.0,
259,2001,3,Baja California Sur,1,Otoño-Invierno,1,Riego,200201,Tonelada,6840000,Frijol,434.0,424.0,10.0,509.3,1.2,5995.78,3053650.0,
260,2001,3,Baja California Sur,1,Otoño-Invierno,1,Riego,200201,Tonelada,6900000,Garbanzo grano,7073.0,6948.0,125.0,13225.2,1.9,4505.7,59588783.64,
261,2001,3,Baja California Sur,1,Otoño-Invierno,1,Riego,200201,Tonelada,7170000,Hortalizas,70.0,63.0,7.0,434.87,6.9,6363.51,2767298.56,
262,2001,3,Baja California Sur,1,Otoño-Invierno,1,Riego,200201,Tonelada,7240000,Jícama,3.0,3.0,0.0,90.0,30.0,2500.0,225000.0,
263,2001,3,Baja California Sur,1,Otoño-Invierno,1,Riego,200201,Tonelada,7330000,Lechuga,3.0,3.0,0.0,12.0,4.0,3000.0,36000.0,
264,2001,3,Baja California Sur,1,Otoño-Invierno,1,Riego,200201,Tonelada,7470000,Maíz forrajero en verde,76.1,74.0,2.1,1998.0,27.0,500.0,999000.0,
265,2001,3,Baja California Sur,1,Otoño-Invierno,1,Riego,200201,Tonelada,7490000,Maíz grano,3808.0,3687.0,121.0,20676.9,5.61,1360.28,28126423.17,
266,2001,3,Baja California Sur,1,Otoño-Invierno,1,Riego,200201,Tonelada,7660000,Mejorana,3.0,3.0,0.0,2.94,0.98,42000.0,123480.0,
267,2001,3,Baja California Sur,1,Otoño-Invierno,1,Riego,200201,Tonelada,7670000,Melón,373.0,204.0,169.0,7072.1,34.67,4115.43,29104751.99,
268,2001,3,Baja California Sur,1,Otoño-Invierno,1,Riego,200201,Tonelada,7700000,Menta,3.0,3.0,0.0,7.33,2.44,42000.0,307860.0,
269,2001,3,Baja California Sur,1,Otoño-Invierno,1,Riego,200201,Tonelada,7840000,Napa,24.0,24.0,0.0,318.0,13.25,2800.0,890400.0,
270,2001,3,Baja California Sur,1,Otoño-Invierno,1,Riego,200201,Tonelada,8100000,Papa,156.0,156.0,0.0,4467.44,28.64,3504.3,15655260.0,
271,2001,3,Baja California Sur,1,Otoño-Invierno,1,Riego,200201,Tonelada,8210000,Pepino,26.0,19.0,7.0,299.0,15.74,2284.08,682940.0,
272,2001,3,Baja California Sur,1,Otoño-Invierno,1,Riego,200201,Tonelada,8490000,Rábano,10.0,10.0,0.0,100.0,10.0,2000.0,200000.0,
273,2001,3,Baja California Sur,1,Otoño-Invierno,1,Riego,200201,Tonelada,8590000,Romero,3.0,3.0,0.0,10.73,3.58,13320.6,142930.0,
274,2001,3,Baja California Sur,1,Otoño-Invierno,1,Riego,200201,Tonelada,8700000,Salvia,5.0,5.0,0.0,14.14,2.83,14886.85,210500.0,
275,2001,3,Baja California Sur,1,Otoño-Invierno,1,Riego,200201,Tonelada,8710000,Sandía,32.5,28.0,4.5,525.0,18.75,1961.9,1030000.0,
276,2001,3,Baja California Sur,1,Otoño-Invierno,1,Riego,200201,Tonelada,8770000,Sorgo escobero,20.0,20.0,0.0,20.0,1.0,18000.0,360000.0,
277,2001,3,Baja California Sur,1,Otoño-Invierno,1,Riego,200201,Tonelada,8790000,Sorgo forrajero en verde,187.5,187.5,0.0,8125.0,43.33,666.67,5416662.0,
278,2001,3,Baja California Sur,1,Otoño-Invierno,1,Riego,200201,Tonelada,8810000,Sorgo grano,324.0,324.0,0.0,1478.0,4.56,1100.0,1625800.0,
279,2001,3,Baja California Sur,1,Otoño-Invierno,1,Riego,200201,Tonelada,8910000,Tarragón,5.0,5.0,0.0,10.0,2.0,49830.0,498300.0,
280,2001,3,Baja California Sur,1,Otoño-Invierno,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),958.0,943.0,15.0,39150.0,41.52,3952.44,154738200.0,
281,2001,3,Baja California Sur,1,Otoño-Invierno,1,Riego,200201,Tonelada,8980000,Tomate verde,134.0,103.5,30.5,1936.72,18.71,3062.6,5931407.12,
282,2001,3,Baja California Sur,1,Otoño-Invierno,1,Riego,200201,Tonelada,8990000,Tomillo,3.0,3.0,0.0,6.0,2.0,41000.0,246000.0,
283,2001,3,Baja California Sur,1,Otoño-Invierno,1,Riego,200201,Tonelada,9050000,Trigo grano,2847.0,2712.0,135.0,16920.7,6.24,1250.0,21150875.0,
284,2001,3,Baja California Sur,1,Otoño-Invierno,1,Riego,200201,Tonelada,9270000,Zanahoria,3.0,3.0,0.0,42.5,14.17,2058.82,87500.0,
285,2001,3,Baja California Sur,2,Primavera-Verano,1,Riego,200201,Tonelada,5070000,Ajo,1.0,1.0,0.0,3.0,3.0,25000.0,75000.0,
286,2001,3,Baja California Sur,2,Primavera-Verano,1,Riego,200201,Tonelada,5110000,Albahaca,153.0,153.0,0.0,930.0,6.08,31970.97,29733000.0,
287,2001,3,Baja California Sur,2,Primavera-Verano,1,Riego,200201,Tonelada,5340000,Amaranto,17.0,17.0,0.0,17.0,1.0,12000.0,204000.0,
288,2001,3,Baja California Sur,2,Primavera-Verano,1,Riego,200201,Tonelada,5610000,Berenjena,3.0,3.0,0.0,12.0,4.0,35000.0,420000.0,
289,2001,3,Baja California Sur,2,Primavera-Verano,1,Riego,200201,Tonelada,5620000,Semilla de berenjena,1.0,1.0,0.0,0.1,0.1,500000.0,50000.0,
290,2001,3,Baja California Sur,2,Primavera-Verano,1,Riego,200201,Tonelada,5740000,Calabacita,87.0,85.0,2.0,1218.0,14.33,4020.69,4897200.0,
291,2001,3,Baja California Sur,2,Primavera-Verano,1,Riego,200201,Tonelada,5940000,Cebolla,24.0,15.0,9.0,400.0,26.67,3632.5,1453000.0,
292,2001,3,Baja California Sur,2,Primavera-Verano,1,Riego,200201,Tonelada,6120000,Chile verde,700.0,519.5,180.5,11327.0,21.8,5610.37,63548638.4,
293,2001,3,Baja California Sur,2,Primavera-Verano,1,Riego,200201,Tonelada,6140000,Semilla de chile verde,1.0,1.0,0.0,0.2,0.2,500000.0,100000.0,
294,2001,3,Baja California Sur,2,Primavera-Verano,1,Riego,200201,Tonelada,6170000,Chives,2.0,2.0,0.0,3.0,1.5,42000.0,126000.0,
295,2001,3,Baja California Sur,2,Primavera-Verano,1,Riego,200201,Tonelada,6190000,Cilantro,2.0,2.0,0.0,2.0,1.0,2000.0,4000.0,
296,2001,3,Baja California Sur,2,Primavera-Verano,1,Riego,200201,Tonelada,6310000,Col (repollo),7.0,7.0,0.0,66.0,9.43,2326.0,153516.0,
297,2001,3,Baja California Sur,2,Primavera-Verano,1,Riego,200201,Tonelada,6600000,Ejote,25.0,15.0,10.0,60.0,4.0,7400.0,444000.0,
298,2001,3,Baja California Sur,2,Primavera-Verano,1,Riego,200201,Tonelada,6620000,Eneldo,3.0,3.0,0.0,6.0,2.0,42000.0,252000.0,
299,2001,3,Baja California Sur,2,Primavera-Verano,1,Riego,200201,Tonelada,6840000,Frijol,1834.0,1823.0,11.0,2680.6,1.47,7006.61,18781926.0,
300,2001,3,Baja California Sur,2,Primavera-Verano,1,Riego,200201,Tonelada,7170000,Hortalizas,66.0,63.5,2.5,490.5,7.72,4188.74,2054576.0,
301,2001,3,Baja California Sur,2,Primavera-Verano,1,Riego,200201,Tonelada,7330000,Lechuga,2.0,2.0,0.0,3.0,1.5,5000.0,15000.0,
302,2001,3,Baja California Sur,2,Primavera-Verano,1,Riego,200201,Tonelada,7470000,Maíz forrajero en verde,112.0,62.0,50.0,2730.0,44.03,335.16,915000.0,
303,2001,3,Baja California Sur,2,Primavera-Verano,1,Riego,200201,Tonelada,7490000,Maíz grano,2371.5,2103.5,268.0,11812.2,5.62,1367.68,16155310.47,
304,2001,3,Baja California Sur,2,Primavera-Verano,1,Riego,200201,Tonelada,7500000,Semilla de maíz grano,4.0,4.0,0.0,4.0,1.0,20000.0,80000.0,
305,2001,3,Baja California Sur,2,Primavera-Verano,1,Riego,200201,Tonelada,7660000,Mejorana,2.0,2.0,0.0,3.0,1.5,42000.0,126000.0,
306,2001,3,Baja California Sur,2,Primavera-Verano,1,Riego,200201,Tonelada,7670000,Melón,43.5,40.5,3.0,476.8,11.77,3137.27,1495850.04,
307,2001,3,Baja California Sur,2,Primavera-Verano,1,Riego,200201,Tonelada,7700000,Menta,3.0,3.0,0.0,9.0,3.0,42000.0,378000.0,
308,2001,3,Baja California Sur,2,Primavera-Verano,1,Riego,200201,Tonelada,7840000,Napa,10.0,10.0,0.0,280.0,28.0,2000.0,560000.0,
309,2001,3,Baja California Sur,2,Primavera-Verano,1,Riego,200201,Tonelada,8100000,Papa,50.0,50.0,0.0,1525.0,30.5,3500.0,5337500.0,
310,2001,3,Baja California Sur,2,Primavera-Verano,1,Riego,200201,Tonelada,8210000,Pepino,37.0,28.0,9.0,382.0,13.64,1837.65,701981.04,
311,2001,3,Baja California Sur,2,Primavera-Verano,1,Riego,200201,Tonelada,8490000,Rábano,10.0,10.0,0.0,80.0,8.0,2000.0,160000.0,
312,2001,3,Baja California Sur,2,Primavera-Verano,1,Riego,200201,Tonelada,8700000,Salvia,2.0,2.0,0.0,1.0,0.5,21000.0,21000.0,
313,2001,3,Baja California Sur,2,Primavera-Verano,1,Riego,200201,Tonelada,8710000,Sandía,144.0,136.0,8.0,2499.0,18.38,1788.5,4469467.85,
314,2001,3,Baja California Sur,2,Primavera-Verano,1,Riego,200201,Tonelada,8720000,Semilla de sandía,4.0,4.0,0.0,0.8,0.2,350000.0,280000.0,
315,2001,3,Baja California Sur,2,Primavera-Verano,1,Riego,200201,Tonelada,8770000,Sorgo escobero,5.0,5.0,0.0,2.5,0.5,18000.0,45000.0,
316,2001,3,Baja California Sur,2,Primavera-Verano,1,Riego,200201,Tonelada,8790000,Sorgo forrajero en verde,273.0,272.0,1.0,16478.0,60.58,696.06,11469599.22,
317,2001,3,Baja California Sur,2,Primavera-Verano,1,Riego,200201,Tonelada,8810000,Sorgo grano,788.0,788.0,0.0,4871.0,6.18,1100.0,5358100.0,
318,2001,3,Baja California Sur,2,Primavera-Verano,1,Riego,200201,Tonelada,8910000,Tarragón,2.0,2.0,0.0,1.5,0.75,49830.0,74745.0,
319,2001,3,Baja California Sur,2,Primavera-Verano,1,Riego,200201,Tonelada,8960000,Semilla de tomate rojo (jitomate),2.0,2.0,0.0,0.15,0.08,500000.0,75000.0,
320,2001,3,Baja California Sur,2,Primavera-Verano,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),1442.5,857.5,585.0,23581.03,27.5,3243.84,76493036.31,
321,2001,3,Baja California Sur,2,Primavera-Verano,1,Riego,200201,Tonelada,8980000,Tomate verde,166.5,108.0,58.5,1224.0,11.33,2948.49,3608954.5,
322,2001,3,Baja California Sur,2,Primavera-Verano,1,Riego,200201,Tonelada,9270000,Zanahoria,2.0,2.0,0.0,30.0,15.0,2000.0,60000.0,
323,2001,3,Baja California Sur,3,Perennes,1,Riego,200201,Tonelada,5000000,Aceituna,8.0,8.0,0.0,8.0,1.0,3900.0,31200.0,
324,2001,3,Baja California Sur,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,146.0,146.0,0.0,977.08,6.69,4627.66,4521589.44,
325,2001,3,Baja California Sur,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,4041.5,4022.0,0.0,70441.72,17.51,1005.73,70845107.55,
326,2001,3,Baja California Sur,3,Perennes,1,Riego,200201,Tonelada,5821000,Caña de azúcar fruta,11.0,11.0,0.0,11.0,1.0,4600.0,50600.0,
327,2001,3,Baja California Sur,3,Perennes,1,Riego,200201,Tonelada,5822000,Caña de azúcar piloncillo,5.0,5.0,0.0,200.0,40.0,1000.0,200000.0,
328,2001,3,Baja California Sur,3,Perennes,1,Riego,200201,Tonelada,6220000,Ciruela,17.0,17.0,0.0,39.5,2.32,3000.0,118500.0,
329,2001,3,Baja California Sur,3,Perennes,1,Riego,200201,Tonelada,6300000,Coco fruta,5.0,0.0,0.0,0.0,0.0,0.0,0.0,
330,2001,3,Baja California Sur,3,Perennes,1,Riego,200201,Tonelada,6490000,Dátil,459.0,350.0,0.0,666.1,1.9,7608.61,5068094.21,
331,2001,3,Baja California Sur,3,Perennes,1,Riego,200201,Tonelada,6650000,Espárrago,1679.0,1679.0,0.0,2825.5,1.68,28485.58,80486000.0,
332,2001,3,Baja California Sur,3,Perennes,1,Riego,200201,Tonelada,6820000,Fresa,150.0,150.0,0.0,6097.3,40.65,4231.02,25797798.25,
333,2001,3,Baja California Sur,3,Perennes,1,Riego,200201,Tonelada,7060000,Guayaba,16.0,14.0,0.0,21.5,1.54,7271.16,156330.0,
334,2001,3,Baja California Sur,3,Perennes,1,Riego,200201,Tonelada,7150000,Higo,326.0,231.0,0.0,445.6,1.93,15600.2,6951449.33,
335,2001,3,Baja California Sur,3,Perennes,1,Riego,200201,Tonelada,7390000,Limón,13.0,13.0,0.0,22.0,1.69,2000.0,44000.0,
336,2001,3,Baja California Sur,3,Perennes,1,Riego,200201,Tonelada,7420000,Litchi,3.0,1.0,0.0,1.5,1.5,6000.0,9000.0,
337,2001,3,Baja California Sur,3,Perennes,1,Riego,200201,Tonelada,7550000,Mandarina,8.0,8.0,0.0,9.0,1.13,2000.0,18000.0,
338,2001,3,Baja California Sur,3,Perennes,1,Riego,200201,Tonelada,7560000,Mango,280.0,280.0,0.0,3083.9,11.01,2072.38,6390999.71,
